College,Private,Apps,Accept,Enroll,Top10perc,Top25perc,F.Undergrad,P.Undergrad,Outstate,Room.Board,Books,Personal,PhD,Terminal,S.F.Ratio,perc.alumni,Expend,Grad.Rate,Apps_trans,Accept_trans,Enroll_trans,Top10perc_trans,F.Undergrad_trans,P.Undergrad_trans,Outstate_trans,Books_trans,Personal_trans,PhD_trans,Terminal_trans,S.F.Ratio_trans,perc.alumni_trans,Expend_trans,Accept_Rate,Outstate_Tier,Outstate_Tier_Code,Private_Code,Apps_trans_scaled,Top10perc_trans_scaled,P.Undergrad_trans_scaled,Outstate_trans_scaled,Books_trans_scaled,Personal_trans_scaled,PhD_trans_scaled,Terminal_trans_scaled,S.F.Ratio_trans_scaled,perc.alumni_trans_scaled,Expend_trans_scaled,Accept_Rate_scaled,Private_Code_scaled
Illinois Institute of Technology,Yes,1756,1360,478,42,77,1911,626,14550,4620,500,700,75.0,88,12.3,26,12851,56,0.0818243067928728,0.14269885823074682,0.06974623845496358,0.9446685054628217,0.030395160371451454,0.40037179937100315,1.0295277312488973,-0.22842386689854197,-1.101513269226264,0.04347428240046014,0.5107083351693819,-0.40796787821144803,3.295836866004329,0.9904229051172051,0.7744874715261959,High,2,1,0.08182430679287257,0.9446685054628218,0.40037179937100303,1.0295277312488968,-0.22842386689854194,-1.1015132692262621,0.04347428240046013,0.5107083351693817,-0.40796787821144775,0.4709871710129802,0.9904229051172085,0.18874226238665426,0.6130958528832952
Illinois State University,No,8681,6695,2408,10,35,15701,1823,7799,3403,537,2605,77.0,84,21.0,16,5569,54,1.4870176594378963,1.660178766812448,1.592445580802008,-1.2063544244260114,1.7527697453758457,1.1566400822794214,-0.5847278958521822,0.03533708287835287,1.638235767379376,0.18480253734956345,0.17352500962299197,1.6617514781113547,2.833213344056216,-1.2129392834728805,0.7712245133049188,Medium,1,0,1.4870176594378963,-1.2063544244260114,1.1566400822794212,-0.5847278958521827,0.0353370828783529,1.6382357673793781,0.18480253734956345,0.17352500962299186,1.661751478111355,-0.28422859422641605,-1.2129392834728772,0.16654694357461725,-1.6310663255951814
Illinois Wesleyan University,Yes,3050,1342,471,55,86,1818,23,14360,4090,400,650,77.0,92,12.9,34,9605,83,0.5861069641549974,0.1292847139415901,0.054038806783413905,1.445101685617397,-0.020763715512363775,-1.4905160868454934,0.9918134262265347,-1.0374664620381557,-1.248223768858662,0.18480253734956345,0.8736625013025863,-0.24985413726745317,3.5553480614894135,0.3334951038205978,0.44,High,2,1,0.5861069641549973,1.445101685617397,-1.4905160868454936,0.9918134262265342,-1.0374664620381557,-1.2482237688586602,0.18480253734956345,0.8736625013025862,-0.24985413726745292,0.8946295860401178,0.3334951038206012,-2.0865109176097367,0.6130958528832952
Immaculata College,Yes,268,253,103,16,44,494,1305,10000,5364,500,1000,56.0,64,11.2,33,7305,69,-1.797535517435178,-1.6537349318327192,-1.7711344876976116,-0.5871679226871698,-1.5743777159760373,0.9114885947220825,0.017677033247629488,-0.22842386689854197,-0.38404127330500104,-1.1162149854595136,-1.1519730239216481,-0.7058806999736407,3.5263605246161616,-0.3861316426614442,0.9440298507462687,Medium,1,1,-1.7975355174351784,-0.5871679226871697,0.9114885947220824,0.01767703324762902,-0.22842386689854194,-0.38404127330499904,-1.1162149854595136,-1.1519730239216481,-0.7058806999736404,0.8473085057155563,-0.3861316426614408,1.3420047020963395,0.6130958528832952
Incarnate Word College,Yes,1163,927,386,16,49,1685,556,8840,4689,750,2775,67.0,69,11.4,21,6095,95,-0.30812438589506497,-0.24824554877161709,-0.16137911562388957,-0.5871679226871698,-0.09974459172487844,0.32128859764228135,-0.28753843793944656,1.3022200552656582,1.7768756542290436,-0.48519111647620633,-0.8740644345850307,-0.6508950575092252,3.091042453358316,-0.9243393729920574,0.7970765262252795,Medium,1,1,-0.30812438589506524,-0.5871679226871697,0.32128859764228124,-0.287538437939447,1.3022200552656582,1.7768756542290458,-0.48519111647620633,-0.8740644345850308,-0.6508950575092249,0.13666787740698347,-0.9243393729920539,0.3423976991738499,0.6130958528832952
Indiana State University,No,5659,4761,3147,10,31,8596,1949,6892,3706,600,2500,72.0,76,16.6,8,6996,40,1.1268533344723024,1.34973345916713,1.8099855225982955,-1.2063544244260114,1.3379383658366912,1.2066322025868674,-0.8657150485805191,0.450010288926062,1.5483576157405647,-0.16164907153602945,-0.4264744945937568,0.6684102516652818,2.1972245773362196,-0.5098309307426196,0.8413147199151794,Low,0,0,1.1268533344723024,-1.2063544244260114,1.2066322025868672,-0.8657150485805195,0.45001028892606204,1.548357615740567,-0.16164907153602945,-0.4264744945937569,0.668410251665282,-1.3224567005698127,-0.5098309307426162,0.6433150710891032,-1.6310663255951814
Indiana University at Bloomington,No,16587,13243,5873,25,72,24763,2717,9766,3990,600,2000,77.0,88,21.3,24,8686,68,2.0108686316098736,2.2594800430393622,2.283667409569229,0.07419384862799155,2.0322506953009687,1.4600908466140674,-0.04194338267375007,0.450010288926062,1.0656206545879023,0.18480253734956345,0.5107083351693819,1.7263624384570067,3.2188758248682006,0.0814020801709304,0.7983963344788088,Medium,1,0,2.0108686316098736,0.07419384862799165,1.4600908466140672,-0.041943382673750536,0.45001028892606204,1.0656206545879046,0.18480253734956345,0.5107083351693817,1.7263624384570069,0.34535112178986943,0.08140208017093378,0.3513753087450736,-1.6310663255951814
Indiana Wesleyan University,Yes,735,423,366,20,48,2448,707,9210,3782,700,1000,49.0,51,39.8,15,6562,34,-0.7565838591670011,-1.082065770215926,-0.2200910412571849,-0.2659654673280361,0.2762644598568482,0.4824902541261332,-0.1874695450789778,1.036120392064417,-0.38404127330500104,-1.4598412730340622,-1.723952118227403,5.208676084683117,2.772588722239781,-0.6985326318960412,0.5755102040816327,Medium,1,1,-0.7565838591670014,-0.265965467328036,0.4824902541261331,-0.18746954507897828,1.036120392064417,-0.38404127330499904,-1.4598412730340622,-1.723952118227403,5.208676084683117,-0.3831960439675105,-0.6985326318960378,-1.1647423941075101,0.6130958528832952
Iona College,Yes,4892,3530,913,13,33,3906,1446,10690,6790,570,1150,66.0,83,16.0,14,8107,66,1.0016454422999368,1.071114305635571,0.7248695033948277,-0.8699539009271027,0.705512972568773,0.9858716162854734,0.18831565180570659,0.2575377346399167,-0.0976960875429358,-0.5471481964393482,0.0931702615374012,0.5253864336673363,2.70805020110221,-0.09962781675001048,0.7215862632869992,Medium,1,1,1.0016454422999368,-0.8699539009271026,0.9858716162854733,0.1883156518057061,0.25753773463991675,-0.09769608754293375,-0.5471481964393482,0.09317026153740109,0.5253864336673365,-0.4885527893899716,-0.09962781675000709,-0.171102731874834,0.6130958528832952
Iowa State University,No,8427,7424,3441,26,59,18676,1715,7550,3224,640,2055,81.0,88,19.2,22,8420,65,1.4623871178406036,1.7528431716112034,1.8806081538022672,0.13602341304359422,1.8624890739394326,1.1112461849421458,-0.659631896512625,0.6939891906988978,1.1238845129821728,0.4784429028004287,0.5107083351693819,1.266250546496598,3.1354942159291497,0.0006188747450539275,0.8809778094220957,Medium,1,0,1.4623871178406036,0.13602341304359433,1.1112461849421456,-0.6596318965126254,0.6939891906988978,1.123884512982175,0.4784429028004287,0.5107083351693817,1.2662505464965983,0.20923373342918825,0.0006188747450573177,0.913111635119829,-1.6310663255951814
Ithaca College,Yes,7259,5526,1368,23,52,5612,166,14424,6192,634,1000,58.0,79,11.5,25,9812,75,1.337818599154872,1.4863413353384451,1.1023784244075374,-0.055200718403029835,1.0095984832482503,-0.4341300578220526,1.004553588191924,0.6582551999753505,-0.38404127330500104,-1.009753112770369,-0.21283183845717074,-0.6235432314264993,3.258096538021482,0.38520050922601085,0.7612618818019011,High,2,1,1.337818599154872,-0.05520071840302973,-0.4341300578220527,1.0045535881919236,0.6582551999753505,-0.38404127330499904,-1.009753112770369,-0.21283183845717085,-0.623543231426499,0.4093774833820336,0.38520050922601423,0.09877905706769927,0.6130958528832952
James Madison University,No,11223,5285,2082,32,72,9652,742,7994,4544,500,732,77.0,81,17.9,29,5212,98,1.6978033226030025,1.445609842207006,1.4704082908626013,0.47394446499414217,1.422012977767445,0.5153739053180196,-0.5271573651645963,-0.22842386689854197,-1.0126310689146143,0.18480253734956345,-0.06289081824039729,0.9715624080857869,3.4011973816621555,-1.4339513326213624,0.47090795687427606,Medium,1,0,1.6978033226030025,0.4739444649941423,0.5153739053180195,-0.5271573651645968,-0.22842386689854194,-1.0126310689146125,0.18480253734956345,-0.0628908182403974,0.9715624080857871,0.6429843105520007,-1.433951332621359,-1.8762685822405913,-1.6310663255951814
Jamestown College,Yes,472,410,262,14,41,9950,71,7620,3050,400,400,51.0,53,17.0,21,3186,54,-1.204036181486809,-1.1161990401995736,-0.6001722778951273,-0.7707527080612918,1.443727206853477,-0.9134387898674373,-0.6384126692765855,-1.0374664620381557,-2.1897242687337264,-1.3662670254297997,-1.6493381411244652,0.7626422816839673,3.091042453358316,-3.349491209601979,0.8686440677966102,Medium,1,1,-1.2040361814868095,-0.7707527080612917,-0.9134387898674374,-0.6384126692765859,-1.0374664620381557,-2.1897242687337246,-1.3662670254297997,-1.6493381411244652,0.7626422816839675,0.13666787740698347,-3.3494912096019753,0.8292149656075241,0.6130958528832952
Jersey City State College,No,2957,1423,691,10,30,3817,1394,3946,4800,400,1500,63.0,67,14.9,10,8367,26,0.5583627385635128,0.18819533878664474,0.45079392825266595,-1.2063544244260114,0.6853477216846443,0.9592329753578026,-1.9948349919895179,-1.0374664620381557,0.45491530270202957,-0.7275130205821262,-0.9892956425607811,0.25762653611778186,2.3978952727983707,-0.015948449215434802,0.48123097734190057,Low,0,0,0.5583627385635127,-1.2063544244260114,0.9592329753578025,-1.9948349919895183,-1.0374664620381557,0.4549153027020317,-0.7275130205821262,-0.9892956425607812,0.25762653611778213,-0.9948692225349889,-0.015948449215431412,-1.8060492552237615,-1.6310663255951814
John Brown University,Yes,605,405,284,24,53,961,99,6398,3672,400,1350,68.0,68,13.3,19,8118,75,-0.951432321892664,-1.129636737986139,-0.5067034883151151,0.010498375683124296,-0.7259323044571209,-0.7306012715900319,-1.0290926652609849,-1.0374664620381557,0.23448449294285456,-0.4223166537333232,-0.9323663945762501,-0.14603378484101692,2.995732273553991,-0.09600402182322416,0.6694214876033058,Low,0,1,-0.9514323218926644,0.010498375683124396,-0.730601271590032,-1.0290926652609853,-1.0374664620381557,0.23448449294285664,-0.4223166537333232,-0.9323663945762503,-0.14603378484101667,-0.018922461088820543,-0.09600402182322078,-0.5259383591004908,0.6130958528832952
John Carroll University,Yes,2421,2109,820,27,57,3168,392,11700,5550,600,450,89.0,90,14.5,28,7738,89,0.3776447389817698,0.5774720216657108,0.6205683508970871,0.19611044886994475,0.5185245005369334,0.09351890171008291,0.42551100506044204,0.450010288926062,-1.964417312746711,1.109620228012351,0.6889187505729792,0.158363424968833,3.367295829986474,-0.22575753188888698,0.8711276332094176,Medium,1,1,0.37764473898176965,0.19611044886994486,0.09351890171008279,0.4255110050604416,0.45001028892606204,-1.9644173127467093,1.109620228012351,0.6889187505729791,0.15836342496883324,0.5876412830644702,-0.2257575318888836,0.8461086928297601,0.6130958528832952
Johns Hopkins University,Yes,8474,3446,911,75,94,3566,1569,18800,6740,500,1040,96.0,97,3.3,38,56233,90,1.4670043356101585,1.0484286928057718,0.7227575852838627,2.065235385744127,0.6252436959201221,1.045599322505913,1.7998742709235698,-0.22842386689854197,-0.30398439514209974,1.7098582011277557,1.3646918631281069,-3.366805193870156,3.6635616461296463,3.1076210717034973,0.40665565258437575,High 2,3,1,1.4670043356101585,2.065235385744127,1.0455993225059128,1.7998742709235693,-0.22842386689854194,-0.30398439514209774,1.7098582011277557,1.3646918631281069,-3.3668051938701558,1.071284255022854,3.107621071703501,-2.313326086937721,0.6130958528832952
Johnson State College,No,833,669,279,3,13,1224,345,7656,4690,500,624,80.0,91,14.4,15,6564,36,-0.6327567412117782,-0.5893167908428184,-0.5271950280563313,-2.4898468540270966,-0.4467581313104091,0.012229743166588185,-0.6275497320128821,-0.22842386689854197,-1.3286954039988244,0.4036602751791863,0.7804683371675396,0.13338168663923877,2.772588722239781,-0.6976191401720453,0.8031212484993998,Medium,1,0,-0.6327567412117785,-2.4898468540270966,0.012229743166588057,-0.6275497320128826,-0.22842386689854194,-1.3286954039988226,0.4036602751791863,0.7804683371675395,0.13338168663923902,-0.3831960439675105,-0.6976191401720419,0.3835151542272007,-1.6310663255951814
Judson College,Yes,313,228,137,10,30,552,67,9414,4554,500,1700,34.0,55,10.6,30,7840,56,-1.6323040270435683,-1.771987428802053,-1.3953882483523,-1.2063544244260114,-1.4241448778890213,-0.9447203576910573,-0.13342183133713204,-0.22842386689854197,0.7190202592323733,-2.043950052536158,-1.5700197651757861,-0.8731797768392634,3.4339872044851463,-0.18997862546933564,0.7284345047923323,Medium,1,1,-1.6323040270435687,-1.2063544244260114,-0.9447203576910574,-0.1334218313371325,-0.22842386689854194,0.7190202592323754,-2.043950052536158,-1.5700197651757861,-0.8731797768392632,0.6965124818629844,-0.18997862546933225,-0.1245195722984903,0.6130958528832952
Juniata College,Yes,1005,859,298,36,55,1075,43,14850,4460,450,420,97.0,97,12.7,37,12067,80,-0.44917949036879673,-0.32721331645816476,-0.4514711383169854,0.6737982758594397,-0.5947282044397142,-1.178128699590605,1.088423771433334,-0.6133100630418952,-2.096631902961971,1.79925713694805,1.3646918631281069,-0.3022340305882601,3.6375861597263857,0.8570302613776062,0.854726368159204,High,2,1,-0.449179490368797,0.6737982758594399,-1.1781286995906053,1.0884237714333336,-0.6133100630418952,-2.096631902961969,1.79925713694805,1.3646918631281069,-0.3022340305882598,1.0288802355322406,0.8570302613776096,0.7345438850622455,0.6130958528832952
Kansas State University,No,5880,4075,2833,25,55,14914,2246,6995,3120,600,2000,76.0,86,18.5,22,6122,54,1.1595643517021479,1.2055595418084484,1.7256177059855125,0.07419384862799155,1.719447220463254,1.313826779212407,-0.8326271871232901,0.450010288926062,1.0656206545879023,0.11368059871460601,0.3389408259481421,1.1085733319200137,3.1354942159291497,-0.9105645278596474,0.6930272108843537,Low,0,0,1.1595643517021479,0.07419384862799165,1.3138267792124068,-0.8326271871232905,0.45001028892606204,1.0656206545879046,0.113680598714606,0.338940825948142,1.108573331920014,0.20923373342918825,-0.9105645278596439,-0.36536733168276336,-1.6310663255951814
Kansas Wesleyan University,Yes,589,575,148,16,40,474,258,8400,3250,500,1400,63.0,55,12.4,14,6535,68,-0.9784826660493826,-0.7503219873571569,-1.2964565564485584,-0.5871679226871698,-1.63124234581668,-0.16894270475436288,-0.4101863704524781,-0.22842386689854197,0.31037713613816026,-0.7275130205821262,-1.5700197651757861,-0.38141040162417134,2.70805020110221,-0.7109069239195716,0.9762308998302207,Medium,1,1,-0.9784826660493829,-0.5871679226871697,-0.16894270475436302,-0.4101863704524785,-0.22842386689854194,0.31037713613816237,-0.7275130205821262,-1.5700197651757861,-0.38141040162417106,-0.4885527893899716,-0.7109069239195681,1.5610429189634363,0.6130958528832952
Keene State College,No,3121,2446,822,5,19,3480,776,7870,4157,500,1150,73.0,73,16.1,13,6195,61,0.6066834179834694,0.7213750695771804,0.6229525469119194,-1.9933098674917418,0.6034543042258181,0.5460057878265181,-0.5636580549213797,-0.22842386689854197,-0.0976960875429358,-0.09419074137999063,-0.6268807912936191,0.5493669618582913,2.6390573296152584,-0.8737857984781677,0.7837231656520346,Medium,1,0,0.6066834179834693,-1.9933098674917418,0.546005787826518,-0.5636580549213801,-0.22842386689854194,-0.09769608754293375,-0.09419074137999064,-0.6268807912936192,0.5493669618582915,-0.6011810967805445,-0.8737857984781643,0.2515653700307406,-1.6310663255951814
Kentucky Wesleyan College,Yes,584,497,175,20,49,662,121,8000,4150,500,1300,57.0,65,11.3,32,7058,62,-0.9870979809695265,-0.9069615938159515,-1.085792366922683,-0.2659654673280361,-1.185940800194158,-0.6172928161429047,-0.5254006607367062,-0.22842386689854197,0.1559430194537629,-1.063443871848157,-1.0990862943084903,-0.678340495986942,3.4965075614664802,-0.48434282124831013,0.851027397260274,Medium,1,1,-0.9870979809695268,-0.265965467328036,-0.6172928161429048,-0.5254006607367067,-0.22842386689854194,0.15594301945376499,-1.063443871848157,-1.0990862943084903,-0.6783404959869418,0.798574649047804,-0.48434282124830674,0.7093827175539268,0.6130958528832952
Kenyon College,Yes,2212,1538,408,44,75,1445,1,19240,3690,750,480,95.0,95,11.1,46,14067,88,0.2951862900250994,0.26594164624219335,-0.10071926987454424,1.0285425548159215,-0.2635424015108351,-2.7954647679567564,1.8728123147532825,1.3022200552656582,-1.8401261138840133,1.6213716336014847,1.1632240797157132,-0.7335168472284893,3.8501476017100584,1.1742290540446751,0.6952983725135624,High 2,3,1,0.2951862900250992,1.0285425548159215,-2.7954647679567564,1.872812314753282,1.3022200552656582,-1.8401261138840115,1.6213716336014847,1.1632240797157132,-0.7335168472284891,1.3758789168619239,1.1742290540446785,-0.34991841906560367,0.6130958528832952
Keuka College,Yes,461,381,174,10,43,738,55,9600,4550,600,750,55.0,94,13.3,43,7863,51,-1.2282720036807733,-1.1967099665196828,-1.092907446199892,-1.2063544244260114,-1.0479248975896334,-1.0498538935304813,-0.08480924658899966,0.450010288926062,-0.9642037997398595,-1.1680662055014885,1.0650292563104273,-0.14603378484101692,3.784189633918261,-0.18200983256504943,0.8264642082429501,Medium,1,1,-1.2282720036807737,-1.2063544244260114,-1.0498538935304815,-0.08480924658900013,0.45001028892606204,-0.9642037997398576,-1.1680662055014885,1.0650292563104273,-0.14603378484101667,1.268204977348955,-0.18200983256504605,0.5422988095453073,0.6130958528832952
King's College,Yes,1456,1053,381,20,45,500,541,10910,5160,400,1795,66.0,72,15.6,37,7649,87,-0.09401113472280143,-0.11708531672312299,-0.17572249565485662,-0.2659654673280361,-1.5578631754002565,0.30318047768949674,0.24119645535239176,-1.0374664620381557,0.8345245210805113,-0.5471481964393482,-0.6907977722592065,0.42887468209580437,3.6375861597263857,-0.25757557702893424,0.7232142857142857,Medium,1,1,-0.09401113472280168,-0.265965467328036,0.30318047768949663,0.2411964553523913,-1.0374664620381557,0.8345245210805134,-0.5471481964393482,-0.6907977722592066,0.42887468209580465,1.0288802355322406,-0.25757557702893086,-0.16002858554616034,0.6130958528832952
King College,Yes,355,300,142,34,65,509,44,8664,3350,600,3000,65.0,68,10.7,25,8954,65,-1.4996467113670655,-1.461928071170157,-1.3493241386044044,0.5760565206522865,-1.5335387122157385,-1.1662791245185324,-0.3361056859976267,0.450010288926062,1.9487443442818921,-0.6081876833560498,-0.9323663945762501,-0.8450453297697846,3.258096538021482,0.15902521377201317,0.8450704225352113,Medium,1,1,-1.499646711367066,0.5760565206522866,-1.1662791245185327,-0.33610568599762713,0.45001028892606204,1.9487443442818944,-0.6081876833560498,-0.9323663945762503,-0.8450453297697844,0.4093774833820336,0.15902521377201656,0.6688621395349212,0.6130958528832952
